t x v M dripped?
14.2578 0.19 1.08236 0.0942548 1
14.3085 0.19 1.08236 0.0942548 1
14.3185 0.15075 0.958241 0.0737805 0
14.3592 0.19 1.08236 0.0942548 1
14.4099 0.19 1.08236 0.0942548 1
14.4606 0.19 1.08236 0.0942548 1
14.5113 0.19 1.08236 0.0942548 1
14.562 0.19 1.08236 0.0942548 1
14.6127 0.19 1.08236 0.0942548 1
14.6634 0.19 1.08236 0.0942548 1
14.7141 0.19 1.08236 0.0942548 1
14.7648 0.19 1.08236 0.0942548 1
14.7798 0.155441 0.921493 0.0762955 0
14.8155 0.19 1.08236 0.0942548 1
14.8662 0.19 1.08236 0.0942548 1
14.9169 0.19 1.08236 0.0942548 1
14.9676 0.19 1.08236 0.0942548 1
15.0184 0.19 1.08236 0.0942548 1
15.0691 0.19 1.08236 0.0942548 1
15.1198 0.19 1.08236 0.0942548 1
15.1705 0.19 1.08236 0.0942548 1
15.2212 0.19 1.08236 0.0942548 1
15.2412 0.160001 0.906102 0.0788105 0
15.2719 0.19 1.08236 0.0942548 1
15.3226 0.19 1.08236 0.0942548 1
15.3733 0.19 1.08236 0.0942548 1
15.424 0.19 1.08236 0.0942548 1
15.4747 0.19 1.08236 0.0942548 1
15.5254 0.19 1.08236 0.0942548 1
15.5761 0.19 1.08236 0.0942548 1
15.6268 0.19 1.08236 0.0942548 1
15.6775 0.19 1.08236 0.0942548 1
15.7025 0.164536 0.911051 0.0813255 0
15.7282 0.19 1.08236 0.0942548 1
15.7789 0.19 1.08236 0.0942548 1
15.8296 0.19 1.08236 0.0942548 1
15.8803 0.19 1.08236 0.0942548 1
15.931 0.19 1.08236 0.0942548 1
15.9817 0.19 1.08236 0.0942548 1
16.0324 0.19 1.08236 0.0942548 1
16.0831 0.19 1.08236 0.0942548 1
16.1339 0.19 1.08236 0.0942548 1
16.1639 0.16914 0.932735 0.0838405 0
16.1846 0.19 1.08236 0.0942548 1
16.2353 0.19 1.08236 0.0942548 1
16.286 0.19 1.08236 0.0942548 1
16.3367 0.19 1.08236 0.0942548 1
16.3874 0.19 1.08236 0.0942548 1
16.4381 0.19 1.08236 0.0942548 1
16.4888 0.19 1.08236 0.0942548 1
16.5395 0.19 1.08236 0.0942548 1
16.5902 0.19 1.08236 0.0942548 1
16.6252 0.173883 0.965947 0.0863555 0
16.6409 0.19 1.08236 0.0942548 1
16.6916 0.19 1.08236 0.0942548 1
16.7423 0.19 1.08236 0.0942548 1
16.793 0.19 1.08236 0.0942548 1
16.8437 0.19 1.08236 0.0942548 1
16.8944 0.19 1.08236 0.0942548 1
16.9451 0.19 1.08236 0.0942548 1
16.9958 0.19 1.08236 0.0942548 1
17.0465 0.19 1.08236 0.0942548 1
17.0865 0.178809 1.00485 0.0888705 0
17.0972 0.19 1.08236 0.0942548 1
17.1479 0.19 1.08236 0.0942548 1
17.1986 0.19 1.08236 0.0942548 1
17.2494 0.19 1.08236 0.0942548 1
17.3001 0.19 1.08236 0.0942548 1
17.3508 0.19 1.08236 0.0942548 1
17.4015 0.19 1.08236 0.0942548 1
17.4522 0.19 1.08236 0.0942548 1
17.5029 0.19 1.08236 0.0942548 1
17.5479 0.183931 1.04383 0.0913855 0
17.5536 0.19 1.08236 0.0942548 1
17.6043 0.19 1.08236 0.0942548 1
17.655 0.19 1.08236 0.0942548 1
17.7057 0.19 1.08236 0.0942548 1
17.7564 0.19 1.08236 0.0942548 1
17.8071 0.19 1.08236 0.0942548 1
17.8578 0.19 1.08236 0.0942548 1
17.9085 0.19 1.08236 0.0942548 1
17.9592 0.19 1.08236 0.0942548 1
18.0092 0.189239 1.07812 0.0939005 0
18.0099 0.19 1.08236 0.0942548 1
18.0606 0.19 1.08236 0.0942548 1
18.1113 0.19 1.08236 0.0942548 1
18.162 0.19 1.08236 0.0942548 1
18.2127 0.19 1.08236 0.0942548 1
18.2634 0.19 1.08236 0.0942548 1
18.3141 0.19 1.08236 0.0942548 1
18.3648 0.19 1.08236 0.0942548 1
18.4156 0.19 1.08236 0.0942548 1
18.4706 0.194699 1.10425 0.0964155 0
18.4663 0.19 1.08236 0.0942548 1
18.517 0.19 1.08236 0.0942548 1
18.5677 0.19 1.08236 0.0942548 1
18.6184 0.19 1.08236 0.0942548 1
18.6691 0.19 1.08236 0.0942548 1
18.7198 0.19 1.08236 0.0942548 1
18.7705 0.19 1.08236 0.0942548 1
18.8212 0.19 1.08236 0.0942548 1
18.8719 0.19 1.08236 0.0942548 1
18.9226 0.19 1.08236 0.0942548 1
18.9276 0.145827 1.01395 0.0712655 0
18.9733 0.19 1.08236 0.0942548 1
19.024 0.19 1.08236 0.0942548 1
19.0747 0.19 1.08236 0.0942548 1
19.1254 0.19 1.08236 0.0942548 1
19.1761 0.19 1.08236 0.0942548 1
